ProgramKodu	Universite	Fakulte	Program	OgrenimSuresi	PuanTuru	GenelEkKontenjan	SehitGaziYakiniEkKontenjan	Kadin34EkKontenjan	DepremzedeEkKontentan	OzelKosulVeAciklamalar	GenelEnKucukPuan	SehitGaziEnKucukPuan	Kadin34EnKucukPuan	DepremzedeEnKucukPuan
207590660	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Bilişim Teknolojileri Meslek Yüksekokulu	  İnternet ve Ağ Teknolojileri (Burslu)	2	TYT		1		1	18, 21, 64				214.37938
207590667	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Bilişim Teknolojileri Meslek Yüksekokulu	  İnternet ve Ağ Teknolojileri (%50 İndirimli)	2	TYT	25				18, 21, 64				
207590674	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Bilişim Teknolojileri Meslek Yüksekokulu	  Oyun Geliştirme ve Programlama (Burslu)	2	TYT	1	1		1	18, 21, 64, 320	312.16675			
207590681	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Bilişim Teknolojileri Meslek Yüksekokulu	  Oyun Geliştirme ve Programlama (%50 İndirimli)	2	TYT	37				18, 21, 64, 320				
207590688	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Akıllı Altyapılar Teknikerliği (Burslu)	2	TYT	1	1		1	18, 21, 64	277.12406			
207590695	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Akıllı Altyapılar Teknikerliği (%50 İndirimli)	2	TYT	42				18, 21, 64				
207550699	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Aşçılık (Burslu)	2	TYT	1	1			18, 21, 64	313.64074			
207550715	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Aşçılık (%50 İndirimli)	2	TYT	18				18, 21, 64	188.00182			
207590478	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Bankacılık ve Sigortacılık (Burslu)	2	TYT		1			18, 21, 64				
207590485	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Bankacılık ve Sigortacılık (%50 İndirimli)	2	TYT	11				18, 21, 64				
207590352	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ceza İnfaz ve Güvenlik Hizmetleri (%50 İndirimli)	2	TYT	16				17, 18, 21, 64	231.7759			
207550293	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dış Ticaret (Burslu)	2	TYT		1		1	18, 21, 64				
207550309	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dış Ticaret (%50 İndirimli)	2	TYT	10				18, 21, 64				
207590702	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Elektrik Enerjisi Üretim, İletim ve Dağıtımı (Burslu)	2	TYT		1			18, 21, 64				
207590709	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Elektrik Enerjisi Üretim, İletim ve Dağıtımı (%50 İndirimli)	2	TYT	17				18, 21, 64				
207590170	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  E-Ticaret ve Pazarlama (Burslu)	2	TYT	1				18, 21, 64	308.65415			
207590177	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  E-Ticaret ve Pazarlama (%50 İndirimli)	2	TYT	17				18, 21, 64				
207590513	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Gıda Teknolojisi (%50 İndirimli)	2	TYT	13				18, 21, 64				
207550187	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Grafik Tasarımı (Burslu)	2	TYT	1	1		1	18, 21, 64	316.40466			
207550196	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Grafik Tasarımı (%50 İndirimli)	2	TYT	36				18, 21, 64				
207550327	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım (Burslu)	2	TYT				1	18, 21, 64				
207550336	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Halkla İlişkiler ve Tanıtım (%50 İndirimli)	2	TYT	14				18, 21, 64				
207590527	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İnşaat Teknolojisi (Ücretli)	2	TYT	2				18, 64	185.78971			
207590520	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İnşaat Teknolojisi (Burslu)	2	TYT		1			18, 21, 64				
207590534	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İnşaat Teknolojisi (%50 İndirimli)	2	TYT	4				18, 21, 64	227.50553			
207550354	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği (Burslu)	2	TYT		1			18, 21, 64				
207550363	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İş Sağlığı ve Güvenliği (%50 İndirimli)	2	TYT	12				18, 21, 64	213.01353			
207550381	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İşletme Yönetimi (Burslu)	2	TYT		1		1	18, 21, 64				
207550399	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İşletme Yönetimi (%50 İndirimli)	2	TYT	19				18, 21, 64				
207550415	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Lojistik (Burslu)	2	TYT				1	18, 21, 64				
207550424	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Lojistik (%50 İndirimli)	2	TYT	13				18, 21, 64				
207550724	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği (Burslu)	2	TYT	1	1			10, 18, 21, 64	322.23001			
207550742	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli)	2	TYT	10				10, 18, 21, 64	223.36183			
207550751	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Sivil Havacılık Kabin Hizmetleri (Burslu)	2	TYT	1	1			10, 18, 21, 64	332.85874			
207550778	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Sivil Havacılık Kabin Hizmetleri (%50 İndirimli)	2	TYT	11				10, 18, 21, 64	249.48059			
207590121	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Turist Rehberliği (%50 İndirimli)	2	TYT	10				18, 21, 64				
207590716	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Uçuş Harekat Yöneticiliği (Burslu)	2	TYT	2	1			10, 18, 21, 64	310.50395			
207590723	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Uçuş Harekat Yöneticiliği (%50 İndirimli)	2	TYT	33				10, 18, 21, 64				
207590254	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Ağız ve Diş Sağlığı (Ücretli)	2	TYT	6				18, 64				
207590261	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Ağız ve Diş Sağlığı (Burslu)	2	TYT	1	1			18, 21, 64	324.61668			
207590268	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Ağız ve Diş Sağlığı (%50 İndirimli)	2	TYT	14				18, 21, 64	221.53467			
207550018	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Ameliyathane Hizmetleri (Ücretli)	2	TYT	10				18, 64				
207550027	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Ameliyathane Hizmetleri (Burslu)	2	TYT		2			18, 21, 64				
207550036	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Ameliyathane Hizmetleri (%50 İndirimli)	2	TYT	17				18, 21, 64	207.83906			
207550045	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Anestezi (Ücretli)	2	TYT	8				18, 64	234.97955			
207550054	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Anestezi (Burslu)	2	TYT		2			18, 21, 64				
207550063	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Anestezi (%50 İndirimli)	2	TYT	13				18, 21, 64	260.60743			
207550478	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Gelişimi (Burslu)	2	TYT	1	1			18, 21, 64	311.86883			
207550487	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Çocuk Gelişimi (%50 İndirimli)	2	TYT	8				18, 21, 64	225.55431			
207590275	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Diş Protez Teknolojisi (Ücretli)	2	TYT	8				18, 64	227.81649			
207590282	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Diş Protez Teknolojisi (Burslu)	2	TYT		1			18, 21, 64				
207590289	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Diş Protez Teknolojisi (%50 İndirimli)	2	TYT	16				18, 21, 64	245.49791			
207590737	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Evde Hasta Bakımı (%50 İndirimli)	2	TYT	39				18, 21, 64				
207590156	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Fizyoterapi (Ücretli)	2	TYT	9				18, 64				
207590142	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Fizyoterapi (Burslu)	2	TYT		1			18, 21, 64				
207590149	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Fizyoterapi (%50 İndirimli)	2	TYT	7				18, 21, 64	237.23383			
207550072	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım (Ücretli)	2	TYT	15				18, 64	215.31452			
207550081	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım (Burslu)	2	TYT		2			18, 21, 64				
207550099	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  İlk ve Acil Yardım (%50 İndirimli)	2	TYT	4				18, 21, 64	287.67422			
207550203	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik (Burslu)	2	TYT		1			18, 21, 64				
207550212	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli)	2	TYT	10				18, 21, 64	222.57417			
207550106	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri (Ücretli)	2	TYT	16				18, 64				
207550115	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri (Burslu)	2	TYT	1	2			18, 21, 64	329.69234			
207550124	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri (%50 İndirimli)	2	TYT	9				18, 21, 64	240.93819			
207550142	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri (Burslu)	2	TYT	1	1			18, 21, 64	326.17026			
207550151	İSTANBUL ESENYURT ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Sağlık Hizmetleri Meslek Yüksekokulu	  Tıbbi Laboratuvar Teknikleri (%50 İndirimli)	2	TYT	14				18, 21, 64	213.67425			
209810015	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ağız ve Diş Sağlığı (Ücretli)	2	TYT	2				18, 64	213.79862			
209810016	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ağız ve Diş Sağlığı (Burslu)	2	TYT		1			18, 21, 64				
209810017	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ağız ve Diş Sağlığı (%50 İndirimli)	2	TYT	12				18, 21, 64	221.77631			
209810018	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Anestezi (Ücretli)	2	TYT	1				18, 64	263.90885			
209810019	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Anestezi (Burslu)	2	TYT		1			18, 21, 64				
209810020	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Anestezi (%50 İndirimli)	2	TYT	14				18, 21, 64	258.99627			
209810073	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Aşçılık (Ücretli)	2	TYT	3				18, 64	235.39513			
209810063	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Aşçılık (Burslu)	2	TYT		1			18, 21, 64				
209810064	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Aşçılık (%50 İndirimli)	2	TYT	24				18, 21, 64				
209810192	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dış Ticaret (Ücretli)	2	TYT	1				18, 64	225.32807			
209810185	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dış Ticaret (Burslu)	2	TYT		1		1	18, 21, 64				
209810199	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dış Ticaret (%50 İndirimli)	2	TYT	33				18, 21, 64				
209810213	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dijital Dönüşüm Elektroniği (Ücretli)	2	TYT	1				18, 64, 320				
209810206	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dijital Dönüşüm Elektroniği (Burslu)	2	TYT	1	1		1	18, 21, 64, 320	313.46319			
209810220	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Dijital Dönüşüm Elektroniği (%50 İndirimli)	2	TYT	33				18, 21, 64, 320				
209810080	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Eczane Hizmetleri (Ücretli)	2	TYT	2				18, 64	234.10084			
209810065	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Eczane Hizmetleri (Burslu)	2	TYT		1			18, 21, 64				
209810066	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Eczane Hizmetleri (%50 İndirimli)	2	TYT	20				18, 21, 64				
209810234	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  E-Ticaret ve Pazarlama (Ücretli)	2	TYT	2				18, 64				
209810227	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  E-Ticaret ve Pazarlama (Burslu)	2	TYT		1			18, 21, 64				
209810241	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  E-Ticaret ve Pazarlama (%50 İndirimli)	2	TYT	31				18, 21, 64				
209810021	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Fizyoterapi (Ücretli)	2	TYT	2				18, 64	190.92107			
209810022	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Fizyoterapi (Burslu)	2	TYT		1			18, 21, 64				
209810023	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Fizyoterapi (%50 İndirimli)	2	TYT	35				18, 21, 64				
209810024	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İlk ve Acil Yardım (Ücretli)	2	TYT	1				18, 64	250.92163			
209810025	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İlk ve Acil Yardım (Burslu)	2	TYT		1			18, 21, 64				
209810026	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  İlk ve Acil Yardım (%50 İndirimli)	2	TYT	10				18, 21, 64	257.84185			
209810255	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Oyun Geliştirme ve Programlama (Ücretli)	2	TYT	2				18, 64, 320				
209810248	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Oyun Geliştirme ve Programlama (Burslu)	2	TYT		1			18, 21, 64, 320				
209810262	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Oyun Geliştirme ve Programlama (%50 İndirimli)	2	TYT	31				18, 21, 64, 320				
209810276	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ön-Yüz Yazılım Geliştirme (Ücretli)	2	TYT	2				18, 64, 320				
209810269	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ön-Yüz Yazılım Geliştirme (Burslu)	2	TYT		1			18, 21, 64, 320				
209810283	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Ön-Yüz Yazılım Geliştirme (%50 İndirimli)	2	TYT	33				18, 21, 64, 320				
209810027	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri (Ücretli)	2	TYT	3				18, 64				
209810028	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri (Burslu)	2	TYT		1			18, 21, 64				
209810029	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Tıbbi Görüntüleme Teknikleri (%50 İndirimli)	2	TYT	8				18, 21, 64	215.15545			
209810297	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Tıbbi Veri İşleme Teknikerliği (Ücretli)	2	TYT	2				18, 64	258.38077			
209810290	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Tıbbi Veri İşleme Teknikerliği (Burslu)	2	TYT	1	1			18, 21, 64	318.82054			
209810304	İSTANBUL GALATA ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Meslek Yüksekokulu	  Tıbbi Veri İşleme Teknikerliği (%50 İndirimli)	2	TYT	31				18, 21, 64				
201790600	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Ameliyathane Hizmetleri (Burslu)	2	TYT		1			18, 21, 64				
201790607	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Ameliyathane Hizmetleri (%50 İndirimli)	2	TYT	11				18, 21, 64	209.36476			
201790186	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Anestezi (Ücretli)	2	TYT	2				18, 64	226.77671			
201790187	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Anestezi (Burslu)	2	TYT	1	1			18, 21, 64	342.52596			
201790327	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Anestezi (%50 İndirimli)	2	TYT	3				18, 21, 64	265.2065			
201790168	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Aşçılık (Burslu)	2	TYT		1		1	18, 21, 64				
201790237	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Aşçılık (%50 İndirimli)	2	TYT	15				18, 21, 64				
201750501	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bankacılık ve Sigortacılık (Burslu)	2	TYT		1		1	18, 21, 64				203.49878
201750519	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bankacılık ve Sigortacılık (%50 İndirimli)	2	TYT	8				18, 21, 64	227.68679			
201750616	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bilgisayar Programcılığı (Ücretli)	2	TYT	3				18, 64	237.85749			
201750625	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bilgisayar Programcılığı (Burslu)	2	TYT		2			18, 21, 64				
201750652	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bilgisayar Programcılığı (%50 İndirimli)	2	TYT	12				18, 21, 64	255.42029			
201790362	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bilişim Güvenliği Teknolojisi (Ücretli)	2	TYT	2				18, 64	247.4772			
201790252	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bilişim Güvenliği Teknolojisi (Burslu)	2	TYT		2			18, 21, 64				
201790253	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Bilişim Güvenliği Teknolojisi (%50 İndirimli)	2	TYT	24				18, 21, 64				
201750979	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Biyomedikal Cihaz Teknolojisi (Burslu)	2	TYT		1		1	18, 21, 64				
201750988	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Biyomedikal Cihaz Teknolojisi (%50 İndirimli)	2	TYT	21				18, 21, 64				
201751253	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Çocuk Gelişimi (Burslu)	2	TYT	1	1			18, 21, 64	317.13227			
201751262	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Çocuk Gelişimi (%50 İndirimli)	2	TYT	16				18, 21, 64	217.53112			
201790212	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Dış Ticaret (İngilizce) (Burslu)	2	TYT		1		1	18, 21, 22, 23, 24, 64				
201790213	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Dış Ticaret (İngilizce) (%50 İndirimli)	2	TYT	11				18, 21, 22, 23, 24, 64				
201750388	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Elektrik (Burslu)	2	TYT		1			18, 21, 64				
201750397	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Elektrik (%50 İndirimli)	2	TYT	11				18, 21, 64	243.24279			
201750291	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Grafik Tasarımı (Burslu)	2	TYT		1		1	18, 21, 64				282.57124
201750307	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  Grafik Tasarımı (%50 İndirimli)	2	TYT	12				18, 21, 64	204.0731			
201790203	İSTANBUL GEDİK ÜNİVERSİTESİ (Vakıf Üniversitesi) 	Gedik Meslek Yüksekokulu	  İlk ve Acil Yardım (Ücretli)	2	TYT	2				18, 64	259.29752			
